Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Payment_of_Min_Amount,Amount_invested_monthly,Monthly_Balance,Credit_Score,Credit_History_Years,Spending_Level,Payment_Size
53.0,Scientist,75998.41160909785,8392.215282469024,0,3,7.0,3.0,12,3.0,9.735298020060002,4.0,Good,0.18314209847155907,36.974624321300766,No,271.7491864299091,786.2787654459104,Good,20.0,Missing,Missing
18.0,Architect,42145.91701622075,2760.133583828556,4,1,2.0,1.0,12,1.0,9.037950801727515,1.0,Good,0.6407142717141404,29.639810707968984,No,200.66915847210504,486.7821467441212,Good,23.0,High,Medium
41.0,Teacher,93377.85401351193,8453.375616976824,5,5,9.0,1.0,6,11.0,8.126909834265666,2.0,Good,0.65275400624655,31.52389354261257,No,346.7163303201723,307.97405440467406,Good,21.0,Low,Large
31.0,Teacher,51045.08595242646,5186.196865130268,6,7,28.0,9.0,21,18.0,0.8667036335014682,6.0,Bad,3.3133115205418777,26.35393878656724,Yes,235.9154119815603,243.02218047887715,Poor,14.0,High,Large
32.0,Lawyer,74348.63391530115,5701.321009077688,3,5,9.0,0.0,9,9.0,6.8467337455652535,2.0,Good,0.9687770680638936,27.316137233012192,NM,567.7881645291795,441.9589848123823,Poor,28.0,Missing,Missing
42.0,Entrepreneur,17593.45685933357,1416.0342012611025,7,6,20.0,3.0,29,14.0,18.58861524581178,2.0,Standard,0.7569103555923657,31.003936377569214,Yes,80.07029635280198,255.85114289127833,Standard,23.0,Low,Small
41.0,Journalist,33076.79240370376,2590.763324713334,1,7,11.0,1.0,19,11.0,4.414806498415384,3.0,Good,0.8826124863515151,24.526505750136682,No,92.95709043400305,320.5523158969341,Standard,17.0,High,Large
18.0,Mechanic,13247.613466195155,1231.2719267633017,6,7,14.0,2.0,13,20.0,12.237232683031142,8.0,Standard,1.5504554009281821,28.64865347808943,Yes,57.02664133418978,325.1232311064897,Good,22.0,High,Medium
26.0,Mechanic,18209.122414224505,1939.8815381444256,6,9,19.0,9.0,56,24.0,3.3238953021024695,6.0,Bad,1.5414598841322773,38.94535154219759,Yes,114.60364766964682,326.0391092578572,Poor,17.0,High,Large
47.0,Accountant,14383.448628664832,2176.228363646769,1,1,11.0,1.0,3,1.0,9.399964180414711,3.0,Good,0.6106064792712453,27.922400841523377,No,139.51217784578003,362.41220914002145,Good,20.0,Low,Large
29.0,Developer,20525.068843744695,1552.2367799287795,10,7,19.0,2.0,16,9.0,2.7896029756682363,9.0,Bad,1.2342930459339785,30.381838430762276,Yes,78.23140617926317,268.9740556367839,Poor,13.0,High,Small
20.0,Manager,92958.47609286758,8107.285538423235,6,6,16.0,1.0,24,9.0,10.442853515847606,0.0,Standard,0.7775050702764409,24.53431575684661,Yes,253.55766422597986,707.6172051693165,Standard,27.0,High,Large
54.0,Journalist,21023.303931407783,1646.6029115963763,4,1,7.0,4.0,24,10.0,7.2891752938573875,2.0,Good,0.7358573688757258,26.06805126069813,No,81.94857578860537,375.19160106163673,Standard,26.0,Low,Medium
30.0,Accountant,14882.142209757025,1429.8786635951708,3,5,21.0,7.0,18,13.0,20.22705613018754,9.0,Standard,4.998069999999999,38.88088588421873,Yes,38.76339367038056,346.21307475288546,Good,10.0,Low,Medium
46.0,Engineer,102636.37748371297,8882.617125306042,0,4,1.0,2.0,7,6.0,3.802737688384869,4.0,Good,0.13743506357784385,36.995884169877,No,283.4143577274749,1012.175303310204,Good,22.0,High,Large
24.0,Musician,21426.02716933486,1915.449317048456,10,6,25.0,6.0,34,21.0,18.66097057019939,9.0,Bad,3.9331827450729238,33.74311568844505,Yes,66.06014852382415,262.6459344133087,Poor,6.0,Low,Small
32.0,Musician,62424.31253557718,4513.5400891032305,4,5,11.0,4.0,14,19.0,9.047121753444655,7.0,Standard,0.2920776084939939,26.319683575237853,No,167.4642972889695,453.53533929112507,Standard,22.0,High,Small
31.0,Doctor,7463.863178519961,319.55625,10,6,15.0,6.0,45,14.0,7.221383161977628,7.0,Standard,1.5256363659033292,34.45858965593637,Yes,58.13504221106515,316.4798417474418,Poor,11.0,Low,Large
35.0,Architect,103129.99921351238,9754.330762063873,5,3,15.0,1.0,12,9.0,2.9909065174100586,2.0,Standard,1.145558068206236,37.35280839377435,No,185.68930269395383,83.19977186382258,Standard,26.0,Low,Small
40.0,Doctor,56775.92549205907,5117.400881114372,6,5,10.0,0.0,19,20.0,4.426766437542472,5.0,Standard,1.677283200941632,30.677365255543563,Yes,158.0506472805844,346.6986090602251,Poor,15.0,Low,Medium
34.0,Lawyer,122451.51769698234,11307.900976469424,4,4,7.0,2.0,12,10.0,8.754825049567222,7.0,Standard,1.0077616100152305,36.575283997142044,Yes,185.074694042507,412.9234478617017,Good,18.0,High,Medium
29.0,Mechanic,28885.311544873424,2904.0859559705154,0,1,11.0,0.0,1,0.0,4.741239656566672,4.0,Good,0.11024345455582374,39.652757578382726,No,200.3753004863051,278.869719277529,Standard,16.0,Low,Small
15.0,Media_Manager,72667.35332273883,9853.964666372305,3,4,4.0,1.0,16,4.0,1.5858025704932577,5.0,Good,1.3003687493337897,27.75216059506176,No,613.2345615572494,675.8019841507203,Good,26.0,High,Small
14.0,Doctor,10788.164758841642,955.9844070999043,8,6,19.0,2.0,25,16.0,14.97096914831795,1.0,Bad,0.750138411329295,22.429683916154687,Yes,136.61349735763605,156.69205582031606,Good,15.0,Low,Medium
41.0,Writer,87018.8436192112,6187.209400178391,7,6,12.0,2.0,20,3134.0,17.559742574333683,6.0,Standard,0.4934260246121148,28.013760556587894,Yes,344.6901871593171,554.5035100375645,Standard,17.0,High,Medium
24.0,Mechanic,12956.1628378362,6378.804896866887,10,3,13.0,7.0,16,18.0,14.120324395560944,8.0,Standard,1.6431973613469841,36.720170792045195,Yes,114.59170998946107,304.41627408549965,Good,7.0,High,Small
52.0,Musician,29558.669440791542,2650.049729231377,4,2,3.0,4.0,5,8.0,1.5017688686918778,4.0,Good,0.7292349538261372,30.337600831211923,No,59.84878707358997,231.77140817905575,Good,14.0,High,Small
37.0,Doctor,44299.39515247391,11376.944377121024,4,4,6.0,2.0,21,5.0,1.1038253874473756,2.0,Good,0.9877352135393306,39.56023872839083,No,194.99624336873455,290.288530879469,Poor,28.0,Low,Medium
23.0,Media_Manager,18082.390305282253,1487.179991021598,6,5,25.0,7.0,55,16.0,9.687963532571356,11.0,Bad,2.6665053642343475,35.189646342220996,Yes,168.1220828871772,277.67482095884156,Poor,8.0,Low,Small
20.0,Writer,85308.47759605602,10987.471733076063,6,6,3.0,4.0,23,14.0,7.58748982363415,7.0,Standard,1.3321836365423672,29.993742097700544,Yes,301.4298368882601,577.4527463553445,Poor,12.0,High,Large
23.0,Doctor,9581.06611811819,1361.4275894454727,6,6,19.0,6.0,37,23.0,8.699652662372905,7.0,Bad,4.621702847399388,23.63679653223352,Yes,54.69306866984899,267.3872685402302,Standard,20.0,Low,Medium
38.0,Entrepreneur,47330.24031716316,4899.043287036042,9,10,22.0,5.0,36,21.0,11.830902467902547,15.0,Standard,2.020609460000707,30.576747405523776,Yes,179.4258102102592,374.57077158278605,Poor,10.0,High,Medium
28.0,Manager,118206.14715751566,8979.327399976139,1,6,1.0,1.0,1,1.0,-0.09979049909544857,0.0,Good,0.56453856584638,42.516687171378486,No,386.7704971618582,952.0120564681234,Standard,32.0,Low,Medium
23.0,Journalist,53238.49505388098,1706.6295710541435,10,10,28.0,5.0,54,22.0,15.887802183534246,10.0,Bad,1.1797679062273536,28.923791420520093,Yes,120.9812174988583,378.96952476078286,Poor,12.0,Low,Medium
40.0,Engineer,65182.800860762465,5376.327841688743,3,4,6.0,0.0,11,15.0,17.408122957091653,6.0,Standard,0.6993077251318444,23.430390078431227,Yes,176.1226044228951,399.80979210934254,Standard,12.0,Missing,Missing
51.0,Teacher,43863.3228469793,2153.465213165867,5,1,7.0,3.0,18,17.0,11.477845723398136,5.0,Standard,0.7722634721787032,28.297415786049626,Yes,139.81303977523734,475.18173663728334,Good,24.0,High,Small
43.0,Engineer,70442.51869101674,5339.868031433737,7,4,27.0,3.0,34,15.0,11.43206849038163,4.0,Standard,1.883097904654657,34.443270527098676,Yes,210.17402904700617,549.4078375096453,Standard,13.0,High,Large
49.0,Engineer,34961.21784667216,2892.456325914227,2,4,2.0,3.0,10,10.0,0.9451750877851945,2.0,Good,0.21878491119814267,41.437230682444024,No,125.55358038283728,319.2247116086328,Good,31.0,High,Large
38.0,Writer,7393.868510919775,2394.3880153426567,10,6,24.0,9.0,23,25.0,6.692508661146862,6.0,Bad,3.74894635450972,23.173718884267302,Yes,53.1594563324804,206.1980902203154,Poor,10.0,Missing,Missing
36.0,Architect,67168.39143327539,1164.4393797403548,7,3,10.0,2.0,13,5.0,9.011168071216034,5.0,Good,0.6661463056436552,26.06952496599171,NM,157.58499809024565,468.66914381372993,Poor,17.0,Missing,Missing
20.0,Lawyer,26823.20358068218,2354.5822464135454,8,5,19.0,4.0,24,15.0,18.230295647103155,12.0,Bad,0.7888368341454854,33.82204732103214,Yes,156.65037345928164,248.8278137727952,Standard,8.0,Low,Small
22.0,Developer,67915.72295319269,5830.506682211691,10,8,25.0,7.0,29,17.0,27.80094912958809,13.0,Bad,3.7409324175655376,39.04369247135216,Yes,304.3316270408071,285.01852417807925,Standard,12.0,Low,Medium
32.0,Mechanic,32401.594366984278,1385.0184888943213,3,5,10.0,0.0,16,9.0,1.362825001087491,4.0,Good,0.37576544290432085,25.61688345050136,No,51.41992918909291,285.5807833891218,Good,32.0,Low,Medium
45.0,Developer,31634.19000047674,4590.29606620922,4,4,18.0,7.0,16,18.0,12.251341208281344,8.0,Standard,0.45416388357464904,32.5465882866994,Yes,156.31053195325052,379.856329100411,Good,29.0,High,Small
24.0,Lawyer,103106.65405528003,7948.810868205152,7,3,5.0,4.0,17,16.0,11.05448265471817,5.0,Standard,0.3320517710540875,39.749082088218884,Yes,193.27810074175042,626.6896830548359,Good,17.0,High,Small
55.0,Lawyer,104291.65418396718,5854.615995620118,2,5,12.0,1.0,1,7.0,1.304647610455539,0.0,Good,0.09303685584726301,41.637018906918655,No,170.15318400353064,528.5349978554661,Good,14.0,High,Large
38.0,Lawyer,36598.69626331868,2505.1029647650685,3,4,6.0,0.0,10,9.0,5.394951245389232,2.0,Good,1.1786487381822925,44.73704730542404,NM,170.5806105223708,873.804139707131,Good,15.0,High,Medium
30.0,Entrepreneur,18316.89129530558,1977.282388222926,10,9,19.0,3.0,39,16.0,0.5630081210810396,10.0,Bad,3.6058875358802718,35.06641991056064,Yes,85.47742222792557,244.03691332374197,Poor,23.0,Low,Small
39.0,Scientist,19329.58155463341,1005.5815553654304,8,10,33.0,5.0,50,15.0,9.053951662994459,10.0,Bad,4.9971000000000005,31.118008696679787,Yes,154.07647334123976,276.51961434865376,Poor,9.0,Low,Large
19.0,Musician,29253.063647010593,2452.7029132800685,8,5,20.0,7.0,18,17.0,17.49100356733194,11.0,Standard,3.057965971968201,37.22089049077756,Yes,132.78428477302378,309.1867061992239,Standard,10.0,Low,Large
24.0,Engineer,60684.07810158413,5233.755483118519,6,9,15.0,2.0,22,11.0,10.112540256807934,8.0,Standard,2.6734826579859843,36.077734585413566,NM,312.7575612389958,529.0258760634388,Poor,19.0,High,Medium
26.0,Entrepreneur,9154.045021378906,1729.8009774178659,3,6,8.0,3.0,21,7.0,8.121985517623813,4.0,Good,0.008691729464450265,24.03442973293265,No,41.28180706364033,263.77005919644137,Poor,17.0,Low,Small
26.0,Engineer,76609.32372332786,1455.1325128912674,10,8,32.0,6.0,44,12.0,15.850705160541947,10.0,Bad,1.3309759590462478,28.440923692843647,Yes,161.11973340619005,75.2174433821446,Poor,6.0,Low,Small
48.0,Manager,100254.88372529914,8515.834793830814,7,6,11.0,4.0,7,7.0,1.100335050138673,2.0,Standard,0.5727884214992817,38.591616608644685,No,341.9127293626818,608.493307985385,Standard,26.0,Low,Large
30.0,Teacher,11304.858904885106,5734.081250044395,4,7,8.0,4.0,16,8.0,6.579202283761487,0.0,Standard,0.11449524782087599,33.958365521337115,No,99.29959548236695,353.70651675143023,Good,30.0,Low,Small
40.0,Architect,7753.959882830659,1266.2039455938896,10,7,20.0,3.0,18,21.0,7.686360892065598,15.0,Standard,2.042629620887599,23.48771153858936,Yes,45.258967249764794,279.7435708593756,Poor,11.0,Low,Small
26.0,Journalist,66287.00057278507,5919.15842332356,3,5,12.0,5.0,22,15.0,10.978931681869877,6.0,Standard,1.9723694241886405,28.547694143449103,Yes,154.61537293454592,396.0586009088827,Standard,7.0,High,Large
19.0,Media_Manager,18272.942875986657,1551.2698263230352,3,5,8.0,4.0,13,3.0,4.29583082885887,0.0,Good,0.28227375587950665,25.94020736299084,Yes,88.40554102196782,320.82237420142104,Standard,15.0,Missing,Missing
20.0,Writer,107171.43638304697,8228.135784537773,7,4,10.0,2.0,13,13.0,12.07477101959402,0.0,Standard,0.20851574429179545,35.57474117735212,Yes,233.1767077363613,445.270542663707,Standard,20.0,High,Large
28.0,Engineer,43276.46635837001,3413.2291955981727,4,5,11.0,7.0,19,18.0,0.5424025709131115,4.0,Good,0.7524395895729914,26.355549814730292,No,154.97502338776812,414.3155041148726,Poor,28.0,High,Small
36.0,Entrepreneur,60595.99774788758,4528.93445877449,9,10,34.0,5.0,40,23.0,22.802411949125517,15.0,Bad,2.509258535642716,26.2270311333579,Yes,178.0404243003861,429.2189309794948,Poor,8.0,High,Medium
53.0,Writer,132970.1789654003,10078.107069293696,3,2,1.0,2.0,11,6.0,3.9385711803455425,7.0,Good,1.0048212358828312,38.45990604291973,No,446.72297983329895,1191.8499919435028,Good,26.0,Missing,Missing
18.0,Lawyer,124657.74019117965,10599.400580588968,2,7,7.0,2.0,10,9.0,0.9278507555570288,4.0,Good,1.314264753581028,37.4542352912393,No,267.18495636494595,894.3909479136249,Standard,32.0,High,Medium
51.0,Mechanic,15016.016599981667,3187.3041002223595,5,5,17.0,3.0,7,4.0,5.084069850276883,1.0,Good,0.29157663424568914,23.413805294089304,No,93.34294665566436,194.60030256300558,Good,30.0,Low,Small
33.0,Lawyer,20153.521804105527,1825.5862904324322,3,4,6.0,4.0,16,5.0,11.17808279048945,8.0,Good,0.13562405833918748,38.319848557780674,NM,184.4235175937125,363.76379518178817,Standard,16.0,Missing,Missing
40.0,Developer,16253.732976029829,1251.0291328427352,6,5,17.0,9.0,15,19.0,2.3933799708246295,8.0,Bad,2.2415510982383147,22.86333182892772,Yes,139.59099508001657,270.31865396745786,Poor,5.0,Low,Missing
29.0,Entrepreneur,29804.71091270874,2790.837917142809,7,7,19.0,2.0,19,14.0,13.373566866805453,12.0,Standard,0.08448978513967953,38.69758115738807,Yes,134.2685175963501,161.923488947442,Standard,7.0,Low,Large
17.0,Teacher,10756.350009068432,1153.9725741445245,8,6,11.0,2.0,15,4.0,4.594528817616137,4.0,Good,0.7202774516338442,32.457089367022284,No,108.38394320692765,352.91089713385054,Good,27.0,Low,Small
32.0,Scientist,82966.43039665782,3050.0790530298054,4,5,12.0,0.0,19,8.0,4.849256409634444,6.0,Good,1.2067483141598707,32.012113992957204,No,103.0630802740222,384.76159621227555,Good,25.0,High,Small
52.0,Engineer,98295.13269170534,7405.947083211278,4,3,10.0,2.0,8,6.0,7.328695605195206,2.0,Good,0.6379193986786691,40.13168038149894,No,182.16257341319107,541.1610301522203,Poor,24.0,Low,Large
37.0,Accountant,43384.6951080664,4337.075267984456,10,6,19.0,6.0,25,20.0,8.108994459986139,7.0,Bad,1.3311344961127962,29.55828615718075,Yes,81.78028477122518,310.3556996198587,Poor,2.0,High,Large
34.0,Doctor,33103.8078409134,2950.656988485131,7,5,9.0,0.0,10,14.0,10.859766441222295,3.0,Standard,1.294042105665218,38.37937487383779,Yes,123.14196273375404,425.5024686317811,Standard,23.0,High,Medium
47.0,Scientist,110235.28157643355,9782.321205362314,5,7,1.0,3.0,24,6.0,2.9774378700219133,0.0,Good,1.3281793707101883,35.65398214759105,No,179.9931008935504,850.4474577024656,Standard,18.0,High,Large
22.0,Media_Manager,139545.43001667454,10003.990231109248,1,4,7.0,4.0,3,8.0,0.8500957949942892,1.0,Good,0.9042416627012224,24.344927027290076,No,520.5554810229223,78.90225519712843,Good,20.0,Low,Medium
43.0,Musician,106090.5290041915,11886.945771371717,3,3,5.0,3.0,8,12.0,8.324016500327694,6.0,Standard,0.35747664338315294,28.350317756105813,NM,502.071167850046,604.560414742873,Standard,17.0,Low,Large
27.0,Accountant,17384.402714540018,1590.0257361895,7,5,26.0,8.0,48,17.0,13.099993677136284,14.0,Standard,2.5379939234298554,35.291186683655695,Yes,85.72775006790782,326.42416980849634,Poor,14.0,High,Medium
20.0,Doctor,98235.05954899105,5601.196922242151,8,4,12.0,4.0,6,6.0,10.338417469986796,3.0,Good,0.08769278282710999,33.98820330673355,No,255.10686406487284,641.3032358850229,Good,20.0,High,Large
35.0,Doctor,15543.867009152053,1304.7513552911169,4,5,1.0,4.0,14,7.0,10.60045624053609,3.0,Good,0.7807129669965124,28.608415854113634,No,76.38716965121998,288.96043418500784,Good,18.0,Low,Small
42.0,Lawyer,20418.764092403875,1836.870920178214,5,6,19.0,9.0,25,16.0,1.8836733672217931,5.0,Bad,4.700454069779436,35.39319403666283,NM,134.85688342044762,84.12349514697296,Standard,32.0,Low,Medium
19.0,Entrepreneur,42274.48569022214,2383.7002038162586,10,9,31.0,6.0,47,11.0,4.854769085128357,7.0,Bad,1.429420155345348,27.86135969588971,Yes,91.6240070855038,246.26223041306255,Poor,2.0,High,Large
16.0,Engineer,76446.016085116,4143.301879617382,7,9,20.0,6.0,17,18.0,17.41728981568878,5.0,Bad,4.740638994997668,23.71944565028726,Yes,121.75235509264478,575.2492368714744,Good,1.0,High,Medium
35.0,Entrepreneur,42261.836024633696,1092.6238202404797,6,4,11.0,4.0,16,0.0,5.289726147032209,6.0,Good,1.1524725640364981,31.246644814373866,No,60.36508226717732,344.27672637212464,Good,15.0,Low,Large
34.0,Writer,15731.369867925472,4269.440884524568,7,9,33.0,9.0,46,22.0,24.07297481117913,12.0,Bad,3.221077356485877,28.090872010761196,Yes,80.56125300765277,324.83121183825534,Standard,6.0,Low,Small
44.0,Developer,16736.899513918957,1265.4707888983448,7,7,1.0,0.0,15,11.0,7.1593336370053775,2.0,Good,0.3437772714979009,29.4908672674908,No,149.8318658481087,305.5275187222939,Standard,31.0,Low,Medium
22.0,Accountant,17873.712556770293,1264.7993587770281,6,7,17.0,3.0,23,9.0,2.342296537865124,6.0,Standard,2.5878168673235957,22.933808086262896,Yes,125.72893931307566,256.47139882774917,Poor,15.0,Missing,Small
37.0,Manager,16402.552600497635,989.1744443341145,10,9,18.0,9.0,61,20.0,4.558847506472362,11.0,Bad,2.0029184648998424,28.95012780270939,Yes,58.03903922608465,264.46331583808853,Poor,13.0,Low,Large
40.0,Musician,16207.678732341394,1146.2312940698223,3,3,5.0,0.0,5,3.0,2.7969456564120647,5.0,Good,0.11079315660848979,28.642562925833182,No,57.21263116587118,307.41030864115095,Good,31.0,Low,Small
49.0,Architect,136712.11772176335,10095.934389525737,5,7,8.0,3.0,9,8.0,1.422038851328793,4.0,Good,0.696433523361856,38.49141459844721,No,399.93974230847954,1214.3948954105892,Poor,20.0,High,Medium
31.0,Scientist,18561.644066173896,1449.0188664281777,9,9,23.0,6.0,29,14.0,14.831627129866641,6.0,Bad,1.8619967367955528,35.62917972025868,Yes,60.57955281313888,276.31726449955534,Poor,7.0,High,Medium
28.0,Architect,53230.217752039454,1422.0251576855696,6,6,26.0,7.0,18,17.0,13.941272784168712,7.0,Bad,1.7829867186274,35.47615926743094,Yes,121.91694418183334,320.9075253088863,Poor,10.0,High,Medium
29.0,Media_Manager,20539.197528754325,1482.312094020701,6,5,22.0,2.0,56,12.0,15.432920408111354,2.0,Bad,2.7575588297698945,25.606601688030253,Yes,104.0697389103174,408.45788040465055,Poor,18.0,High,Medium
20.0,Teacher,17310.10959651396,1351.9217596924366,6,10,18.0,7.0,58,21.0,6.5168461169453105,12.0,Standard,2.867585874214553,34.66795913607383,Yes,90.08136646770667,282.2805251086439,Poor,15.0,Low,Small
52.0,Doctor,37855.24364153537,3751.3017576150573,4,5,9.0,1.0,3,2.0,12.11314390476236,3.0,Good,0.15932684130622338,28.635460387910527,No,85.82729109329108,523.5220953221144,Good,24.0,High,Missing
45.0,Accountant,18162.734069569557,3675.803346292418,8,6,8.0,2.0,11,15.0,8.036061066867285,3.0,Standard,0.7355217064824171,28.997653329309358,No,107.09036464211101,263.4760430284967,Standard,19.0,Low,Small
32.0,Accountant,14545.902685596779,1400.396224642871,7,5,8.0,1.0,2,9.0,10.679070537625519,2.0,Standard,1.0409186527552794,35.104439926840456,Yes,113.08867537851398,345.07139823362957,Standard,5.0,Missing,Missing
21.0,Scientist,8200.47107629544,1121.274096418484,8,10,29.0,8.0,36,24.0,23.050662761955984,12.0,Bad,3.6261854241681206,23.60144503260096,Yes,54.09294371077726,234.50006129833974,Standard,9.0,Low,Small
39.0,Developer,55817.40173451324,4982.37155898577,6,3,18.0,4.0,21,16.0,11.637214177595789,3.0,Standard,0.7341608048917065,25.32329350184765,Yes,273.08196901048615,405.6414539723468,Standard,25.0,Low,Small
46.0,Entrepreneur,16284.452437314058,1715.737181488557,9,5,18.0,1.0,15,11.0,15.066997594738588,6.0,Standard,0.7994161971951658,34.13064814761025,NM,70.6586872266021,454.8884630857072,Good,18.0,High,Small
34.0,Accountant,9034.582281931642,722.7029638139752,10,6,32.0,9.0,59,22.0,2.1162737869205346,10.0,Bad,3.695433218269397,29.434029767134852,Yes,93.34078179677078,249.82360043825756,Poor,0.0,Low,Small
